order_id,order_date,region,product_category,sales_rep,lead_source,units_sold,unit_price,revenue,month
500306,2025-02-06,West,Accessories,Rep A,Website,3,480.93,1442.79,2025-02
500307,2025-02-25,West,Window Treatments,Rep E,Inbound Call,1,611.58,611.58,2025-02
500308,2025-07-08,West,Window Treatments,Rep E,Partner,5,411.95,2059.75,2025-07
500309,2024-01-18,South,Smart Blinds,Rep D,Website,3,137.5,412.5,2024-01
500310,2024-07-06,Midwest,Smart Blinds,Rep E,Website,4,1055.53,4222.12,2024-07
500311,2025-12-09,East,Accessories,Rep E,Canvassing,2,377.31,754.62,2025-12
500312,2025-01-21,South,Accessories,Rep C,Partner,2,816.9,1633.8,2025-01
500313,2025-11-03,East,Outdoor Shades,Rep C,Website,1,240.97,240.97,2025-11
500314,2024-01-01,East,Window Treatments,Rep A,Canvassing,1,780.59,780.59,2024-01
500315,2025-01-19,Midwest,Window Treatments,Rep B,Canvassing,3,696.95,2090.85,2025-01
500316,2024-02-15,East,Smart Blinds,Rep E,Referral,1,549.02,549.02,2024-02
500317,2025-08-22,East,Outdoor Shades,Rep E,Partner,2,371.3,742.6,2025-08
500318,2025-09-19,East,Smart Blinds,Rep E,Partner,4,293.08,1172.32,2025-09
500319,2025-02-01,East,Accessories,Rep A,Website,4,147.86,591.44,2025-02
500320,2025-12-02,Midwest,Window Treatments,Rep A,Referral,4,705.47,2821.88,2025-12
500321,2024-02-26,Midwest,Window Treatments,Rep E,Website,5,377.32,1886.6,2024-02
500322,2025-11-23,West,Window Treatments,Rep A,Partner,5,480.27,2401.35,2025-11
500323,2024-08-24,Midwest,Accessories,Rep D,Canvassing,2,861.29,1722.58,2024-08
500324,2025-12-14,South,Outdoor Shades,Rep D,Partner,2,824.28,1648.56,2025-12
500325,2025-05-13,East,Accessories,Rep E,Referral,3,620.86,1862.58,2025-05
500326,2024-03-31,South,Window Treatments,Rep D,Canvassing,2,245.29,490.58,2024-03
500327,2024-12-31,Midwest,Window Treatments,Rep A,Partner,3,963.27,2889.81,2024-12
500328,2024-08-30,East,Window Treatments,Rep E,Canvassing,1,939.43,939.43,2024-08
500329,2025-09-23,East,Smart Blinds,Rep E,Partner,5,430.34,2151.7,2025-09
500330,2024-05-18,West,Smart Blinds,Rep B,Website,5,1010.95,5054.75,2024-05
500331,2025-11-26,South,Smart Blinds,Rep C,Canvassing,5,974.69,4873.45,2025-11
500332,2025-10-24,Midwest,Window Treatments,Rep D,Website,5,453.03,2265.15,2025-10
500333,2024-11-07,West,Accessories,Rep E,Inbound Call,2,1048.67,2097.34,2024-11
500334,2024-08-24,Midwest,Outdoor Shades,Rep C,Website,1,844.87,844.87,2024-08
500335,2025-01-02,Midwest,Smart Blinds,Rep B,Partner,3,780.77,2342.31,2025-01
500336,2025-07-29,West,Outdoor Shades,Rep B,Website,1,999.6,999.6,2025-07
500337,2024-05-25,East,Window Treatments,Rep A,Inbound Call,1,646.07,646.07,2024-05
500338,2024-05-12,West,Smart Blinds,Rep A,Canvassing,2,609.31,1218.62,2024-05
500339,2025-10-15,West,Outdoor Shades,Rep E,Referral,3,310.31,930.93,2025-10
500340,2024-05-20,East,Smart Blinds,Rep D,Canvassing,1,655.92,655.92,2024-05
500341,2025-03-14,East,Window Treatments,Rep E,Website,1,501.49,501.49,2025-03
500342,2024-08-30,West,Outdoor Shades,Rep E,Inbound Call,1,986.44,986.44,2024-08
500343,2024-09-14,Midwest,Window Treatments,Rep C,Referral,5,551.27,2756.35,2024-09
500344,2025-10-21,South,Accessories,Rep C,Canvassing,1,771.35,771.35,2025-10
500345,2025-06-17,Midwest,Smart Blinds,Rep A,Referral,2,1026.69,2053.38,2025-06
500346,2024-03-26,Midwest,Window Treatments,Rep A,Website,4,541.0,2164.0,2024-03
500347,2025-03-22,South,Outdoor Shades,Rep B,Inbound Call,2,650.74,1301.48,2025-03
500348,2025-04-29,East,Smart Blinds,Rep B,Website,2,678.46,1356.92,2025-04
500349,2024-12-02,West,Smart Blinds,Rep A,Canvassing,2,1048.3,2096.6,2024-12
500350,2025-08-09,South,Window Treatments,Rep B,Partner,5,1004.74,5023.7,2025-08
500351,2025-08-20,South,Window Treatments,Rep B,Inbound Call,4,929.96,3719.84,2025-08
500352,2024-09-30,East,Window Treatments,Rep D,Inbound Call,3,1070.03,3210.09,2024-09
500353,2024-08-07,East,Window Treatments,Rep A,Inbound Call,4,960.87,3843.48,2024-08
500354,2024-02-07,East,Smart Blinds,Rep D,Inbound Call,4,885.0,3540.0,2024-02
500355,2025-10-05,East,Accessories,Rep C,Referral,3,121.74,365.22,2025-10
500356,2024-03-15,West,Window Treatments,Rep A,Referral,1,661.71,661.71,2024-03
500357,2025-11-28,South,Smart Blinds,Rep E,Referral,4,295.64,1182.56,2025-11
500358,2024-12-14,West,Window Treatments,Rep A,Canvassing,2,497.61,995.22,2024-12
500359,2024-12-27,West,Outdoor Shades,Rep C,Partner,3,1085.73,3257.19,2024-12
500360,2024-05-05,West,Window Treatments,Rep B,Website,3,656.2,1968.6,2024-05
500361,2024-06-22,West,Window Treatments,Rep C,Canvassing,5,172.26,861.3,2024-06
500362,2025-08-02,Midwest,Window Treatments,Rep C,Partner,4,166.91,667.64,2025-08
500363,2025-04-01,West,Outdoor Shades,Rep D,Partner,1,357.15,357.15,2025-04
500364,2025-12-12,Midwest,Outdoor Shades,Rep D,Canvassing,4,487.6,1950.4,2025-12
500365,2025-09-30,West,Smart Blinds,Rep C,Partner,4,514.07,2056.28,2025-09
500366,2024-08-17,Midwest,Outdoor Shades,Rep B,Website,5,538.4,2692.0,2024-08
500367,2025-02-05,Midwest,Outdoor Shades,Rep A,Canvassing,3,764.17,2292.51,2025-02
500368,2024-05-01,East,Outdoor Shades,Rep C,Inbound Call,3,380.11,1140.33,2024-05
500369,2025-12-12,South,Window Treatments,Rep C,Website,5,1012.71,5063.55,2025-12
500370,2025-04-30,Midwest,Window Treatments,Rep D,Canvassing,4,638.1,2552.4,2025-04
500371,2024-02-23,South,Window Treatments,Rep C,Website,2,743.98,1487.96,2024-02
500372,2025-09-09,South,Outdoor Shades,Rep E,Partner,4,484.86,1939.44,2025-09
500373,2024-04-19,East,Smart Blinds,Rep B,Partner,3,176.05,528.15,2024-04
500374,2025-12-10,South,Window Treatments,Rep A,Website,3,558.08,1674.24,2025-12
500375,2025-05-23,South,Window Treatments,Rep E,Canvassing,4,917.7,3670.8,2025-05
500376,2025-11-17,East,Window Treatments,Rep E,Canvassing,2,448.28,896.56,2025-11
500377,2025-10-14,East,Outdoor Shades,Rep D,Inbound Call,4,296.03,1184.12,2025-10
500378,2025-04-01,East,Smart Blinds,Rep D,Referral,3,901.0,2703.0,2025-04
500379,2024-06-20,Midwest,Outdoor Shades,Rep B,Website,2,912.72,1825.44,2024-06
500380,2024-11-03,South,Window Treatments,Rep A,Website,3,742.41,2227.23,2024-11
500381,2025-11-12,South,Window Treatments,Rep D,Canvassing,3,265.81,797.43,2025-11
500382,2024-05-06,Midwest,Smart Blinds,Rep B,Referral,5,852.95,4264.75,2024-05
500383,2025-04-26,East,Outdoor Shades,Rep C,Website,2,940.36,1880.72,2025-04
500384,2024-06-12,West,Outdoor Shades,Rep A,Referral,3,943.25,2829.75,2024-06
500385,2025-05-08,West,Outdoor Shades,Rep E,Canvassing,5,942.76,4713.8,2025-05
500386,2024-02-16,Midwest,Window Treatments,Rep D,Partner,1,369.46,369.46,2024-02
500387,2024-02-01,West,Window Treatments,Rep A,Referral,2,691.4,1382.8,2024-02
500388,2024-02-17,South,Outdoor Shades,Rep D,Inbound Call,3,239.48,718.44,2024-02
500389,2025-11-04,South,Window Treatments,Rep D,Website,5,1004.45,5022.25,2025-11
500390,2024-11-03,Midwest,Window Treatments,Rep E,Website,1,816.05,816.05,2024-11
500391,2024-03-14,East,Window Treatments,Rep A,Canvassing,1,1028.0,1028.0,2024-03
500392,2025-07-29,South,Outdoor Shades,Rep E,Canvassing,3,585.65,1756.95,2025-07
500393,2024-12-01,East,Accessories,Rep B,Canvassing,4,272.39,1089.56,2024-12
500394,2024-03-31,East,Window Treatments,Rep E,Website,5,455.09,2275.45,2024-03
500395,2025-09-24,Midwest,Window Treatments,Rep A,Canvassing,1,835.47,835.47,2025-09
500396,2025-02-16,Midwest,Outdoor Shades,Rep E,Inbound Call,4,747.06,2988.24,2025-02
500397,2024-01-02,West,Accessories,Rep C,Canvassing,2,849.69,1699.38,2024-01
500398,2025-03-27,South,Window Treatments,Rep A,Inbound Call,4,472.45,1889.8,2025-03
500399,2025-07-26,East,Window Treatments,Rep B,Canvassing,5,894.58,4472.9,2025-07
500400,2024-12-07,East,Outdoor Shades,Rep C,Website,2,699.48,1398.96,2024-12
500401,2025-04-02,East,Smart Blinds,Rep A,Canvassing,1,862.97,862.97,2025-04
500402,2025-10-06,East,Outdoor Shades,Rep E,Partner,4,394.57,1578.28,2025-10
500403,2024-11-23,West,Window Treatments,Rep B,Partner,5,1070.37,5351.85,2024-11
500404,2025-05-09,West,Outdoor Shades,Rep D,Website,5,857.57,4287.85,2025-05
500405,2025-10-02,Midwest,Smart Blinds,Rep A,Referral,3,387.5,1162.5,2025-10
500406,2024-07-19,West,Window Treatments,Rep A,Inbound Call,5,348.7,1743.5,2024-07
500407,2025-02-22,West,Window Treatments,Rep D,Partner,2,811.44,1622.88,2025-02
500408,2025-05-12,West,Window Treatments,Rep B,Website,4,618.78,2475.12,2025-05
500409,2024-07-19,South,Window Treatments,Rep C,Canvassing,4,497.93,1991.72,2024-07
500410,2025-09-14,East,Smart Blinds,Rep A,Canvassing,1,1036.37,1036.37,2025-09
500411,2025-06-08,East,Outdoor Shades,Rep D,Partner,4,632.73,2530.92,2025-06
500412,2024-04-06,South,Window Treatments,Rep B,Inbound Call,4,447.68,1790.72,2024-04
500413,2025-02-23,South,Window Treatments,Rep B,Referral,5,930.74,4653.7,2025-02
500414,2024-05-25,East,Smart Blinds,Rep A,Referral,4,874.6,3498.4,2024-05
500415,2024-02-25,South,Window Treatments,Rep E,Partner,4,901.75,3607.0,2024-02
500416,2024-12-16,South,Accessories,Rep C,Website,1,712.75,712.75,2024-12
500417,2024-09-12,East,Window Treatments,Rep B,Partner,2,907.44,1814.88,2024-09
500418,2024-02-12,South,Window Treatments,Rep A,Inbound Call,3,194.59,583.77,2024-02
500419,2024-09-02,South,Window Treatments,Rep E,Canvassing,2,884.56,1769.12,2024-09
500420,2024-07-25,East,Outdoor Shades,Rep A,Referral,1,150.05,150.05,2024-07
500421,2025-03-22,Midwest,Smart Blinds,Rep E,Inbound Call,5,420.57,2102.85,2025-03
500422,2025-09-05,South,Window Treatments,Rep D,Website,4,639.63,2558.52,2025-09
500423,2025-11-02,West,Window Treatments,Rep E,Referral,4,316.68,1266.72,2025-11
500424,2025-10-02,West,Smart Blinds,Rep A,Canvassing,3,882.22,2646.66,2025-10
500425,2025-12-11,Midwest,Accessories,Rep C,Website,4,774.25,3097.0,2025-12
500426,2024-11-22,South,Smart Blinds,Rep D,Canvassing,3,519.24,1557.72,2024-11
500427,2025-02-17,East,Outdoor Shades,Rep E,Inbound Call,3,1017.16,3051.48,2025-02
500428,2024-05-10,Midwest,Smart Blinds,Rep A,Partner,1,248.09,248.09,2024-05
500429,2024-02-24,East,Smart Blinds,Rep D,Partner,2,227.5,455.0,2024-02
500430,2025-10-06,East,Smart Blinds,Rep D,Partner,3,749.14,2247.42,2025-10
500431,2025-10-21,West,Window Treatments,Rep C,Website,5,178.6,893.0,2025-10
500432,2025-08-19,Midwest,Smart Blinds,Rep A,Inbound Call,3,453.97,1361.91,2025-08
500433,2025-05-31,South,Smart Blinds,Rep C,Partner,1,249.15,249.15,2025-05
500434,2025-11-18,South,Window Treatments,Rep B,Website,1,245.01,245.01,2025-11
500435,2024-03-21,Midwest,Window Treatments,Rep B,Partner,2,577.47,1154.94,2024-03
500436,2024-05-28,South,Accessories,Rep B,Inbound Call,2,672.69,1345.38,2024-05
500437,2024-02-06,East,Accessories,Rep B,Inbound Call,1,166.19,166.19,2024-02
500438,2025-06-17,South,Accessories,Rep B,Partner,5,272.63,1363.15,2025-06
500439,2025-08-26,West,Outdoor Shades,Rep D,Canvassing,5,411.34,2056.7,2025-08
500440,2025-06-17,South,Accessories,Rep C,Website,2,1034.44,2068.88,2025-06
500441,2025-05-31,East,Outdoor Shades,Rep C,Inbound Call,4,538.1,2152.4,2025-05
500442,2025-08-01,East,Accessories,Rep E,Referral,2,558.92,1117.84,2025-08
500443,2024-06-01,East,Window Treatments,Rep E,Website,3,760.02,2280.06,2024-06
500444,2025-07-29,Midwest,Window Treatments,Rep C,Inbound Call,5,509.02,2545.1,2025-07
500445,2025-06-13,East,Smart Blinds,Rep A,Website,3,571.61,1714.83,2025-06
500446,2025-04-09,West,Window Treatments,Rep C,Canvassing,3,141.99,425.97,2025-04
500447,2025-05-21,East,Outdoor Shades,Rep A,Inbound Call,3,341.22,1023.66,2025-05
500448,2024-12-04,South,Outdoor Shades,Rep C,Inbound Call,1,150.24,150.24,2024-12
500449,2025-04-02,West,Smart Blinds,Rep B,Partner,3,938.89,2816.67,2025-04
500450,2025-09-22,South,Outdoor Shades,Rep B,Website,4,384.5,1538.0,2025-09
500451,2025-06-13,South,Smart Blinds,Rep C,Inbound Call,4,394.48,1577.92,2025-06
500452,2024-07-12,West,Window Treatments,Rep A,Referral,4,276.41,1105.64,2024-07
500453,2025-11-22,West,Window Treatments,Rep E,Canvassing,5,822.15,4110.75,2025-11
500454,2025-03-26,East,Smart Blinds,Rep D,Website,3,747.8,2243.4,2025-03
500455,2024-11-26,East,Outdoor Shades,Rep E,Website,2,524.12,1048.24,2024-11
500456,2025-03-10,South,Outdoor Shades,Rep E,Referral,2,217.21,434.42,2025-03
500457,2025-08-18,Midwest,Smart Blinds,Rep D,Canvassing,1,296.29,296.29,2025-08
500458,2024-12-30,East,Accessories,Rep D,Referral,4,385.03,1540.12,2024-12
500459,2025-02-04,West,Window Treatments,Rep D,Inbound Call,5,1019.69,5098.45,2025-02
500460,2024-11-16,East,Outdoor Shades,Rep A,Canvassing,2,779.7,1559.4,2024-11
500461,2024-01-12,South,Smart Blinds,Rep C,Website,3,698.73,2096.19,2024-01
500462,2024-10-16,East,Smart Blinds,Rep E,Referral,4,524.5,2098.0,2024-10
500463,2024-08-30,South,Smart Blinds,Rep B,Website,2,623.35,1246.7,2024-08
500464,2024-10-17,East,Window Treatments,Rep C,Inbound Call,5,654.54,3272.7,2024-10
500465,2024-05-08,West,Smart Blinds,Rep B,Referral,3,594.98,1784.94,2024-05
500466,2025-06-14,South,Window Treatments,Rep C,Partner,5,548.55,2742.75,2025-06
500467,2024-09-10,West,Window Treatments,Rep E,Referral,2,492.71,985.42,2024-09
500468,2024-09-04,South,Outdoor Shades,Rep E,Referral,4,844.07,3376.28,2024-09
500469,2024-05-01,East,Smart Blinds,Rep A,Partner,4,983.39,3933.56,2024-05
500470,2025-10-28,East,Outdoor Shades,Rep A,Website,4,245.04,980.16,2025-10
500471,2024-08-02,Midwest,Outdoor Shades,Rep B,Website,5,520.97,2604.85,2024-08
500472,2024-07-25,East,Smart Blinds,Rep A,Referral,5,681.01,3405.05,2024-07
500473,2025-09-28,East,Accessories,Rep A,Canvassing,5,321.97,1609.85,2025-09
500474,2025-12-13,East,Window Treatments,Rep A,Canvassing,2,787.95,1575.9,2025-12
500475,2025-11-12,South,Outdoor Shades,Rep C,Website,5,218.79,1093.95,2025-11
500476,2025-11-27,East,Window Treatments,Rep C,Canvassing,1,361.09,361.09,2025-11
500477,2024-05-17,Midwest,Smart Blinds,Rep D,Referral,4,161.84,647.36,2024-05
500478,2025-11-07,East,Window Treatments,Rep E,Referral,5,803.26,4016.3,2025-11
500479,2025-11-03,Midwest,Window Treatments,Rep C,Inbound Call,3,1028.74,3086.22,2025-11
500480,2024-02-28,East,Accessories,Rep B,Inbound Call,5,997.33,4986.65,2024-02
500481,2024-02-26,South,Outdoor Shades,Rep B,Website,2,124.19,248.38,2024-02
500482,2024-02-09,East,Accessories,Rep D,Canvassing,1,411.8,411.8,2024-02
500483,2025-07-19,South,Smart Blinds,Rep C,Canvassing,2,333.9,667.8,2025-07
500484,2025-02-27,South,Smart Blinds,Rep E,Canvassing,5,295.96,1479.8,2025-02
500485,2024-06-18,Midwest,Outdoor Shades,Rep A,Inbound Call,5,238.51,1192.55,2024-06
500486,2024-02-09,East,Outdoor Shades,Rep E,Canvassing,3,400.81,1202.43,2024-02
500487,2025-11-01,East,Outdoor Shades,Rep C,Referral,2,168.93,337.86,2025-11
500488,2024-07-25,South,Outdoor Shades,Rep D,Inbound Call,2,542.89,1085.78,2024-07
500489,2024-08-17,South,Window Treatments,Rep E,Website,1,460.67,460.67,2024-08
500490,2025-01-31,West,Accessories,Rep C,Inbound Call,5,252.4,1262.0,2025-01
500491,2024-01-27,Midwest,Smart Blinds,Rep B,Website,4,868.32,3473.28,2024-01
500492,2024-02-25,East,Window Treatments,Rep C,Inbound Call,5,1043.61,5218.05,2024-02
500493,2024-12-13,East,Smart Blinds,Rep C,Referral,4,218.45,873.8,2024-12
500494,2024-03-15,East,Outdoor Shades,Rep B,Website,1,978.39,978.39,2024-03
500495,2025-04-16,Midwest,Window Treatments,Rep C,Referral,1,562.13,562.13,2025-04
500496,2025-01-15,South,Accessories,Rep E,Referral,1,563.78,563.78,2025-01
500497,2025-12-08,East,Outdoor Shades,Rep D,Referral,1,1059.64,1059.64,2025-12
500498,2025-07-08,Midwest,Outdoor Shades,Rep E,Referral,3,260.85,782.55,2025-07
500499,2024-07-31,East,Window Treatments,Rep D,Partner,2,174.54,349.08,2024-07
500500,2024-10-23,Midwest,Window Treatments,Rep A,Inbound Call,2,735.57,1471.14,2024-10
500501,2024-07-21,West,Outdoor Shades,Rep B,Website,1,513.63,513.63,2024-07
500502,2025-10-11,East,Outdoor Shades,Rep C,Website,3,693.16,2079.48,2025-10
500503,2025-02-16,South,Window Treatments,Rep E,Inbound Call,3,306.73,920.19,2025-02
500504,2025-02-12,Midwest,Window Treatments,Rep D,Canvassing,2,770.86,1541.72,2025-02
500505,2024-11-11,East,Smart Blinds,Rep A,Referral,3,815.64,2446.92,2024-11
500506,2024-06-17,West,Smart Blinds,Rep D,Partner,2,611.86,1223.72,2024-06
500507,2024-06-27,Midwest,Window Treatments,Rep D,Website,4,139.96,559.84,2024-06
500508,2025-05-02,East,Outdoor Shades,Rep E,Inbound Call,5,368.96,1844.8,2025-05
500509,2024-08-16,West,Window Treatments,Rep B,Referral,2,926.49,1852.98,2024-08
500510,2024-01-07,East,Smart Blinds,Rep C,Website,2,503.03,1006.06,2024-01
500511,2025-05-26,Midwest,Window Treatments,Rep B,Canvassing,5,641.01,3205.05,2025-05
500512,2024-11-24,South,Accessories,Rep C,Inbound Call,5,542.12,2710.6,2024-11
500513,2025-09-07,East,Outdoor Shades,Rep D,Referral,1,129.41,129.41,2025-09
500514,2025-06-28,West,Accessories,Rep E,Referral,2,955.91,1911.82,2025-06
500515,2024-02-18,Midwest,Outdoor Shades,Rep A,Partner,4,409.0,1636.0,2024-02
500516,2025-04-14,East,Outdoor Shades,Rep B,Partner,1,292.13,292.13,2025-04
500517,2025-03-23,South,Window Treatments,Rep C,Partner,3,392.64,1177.92,2025-03
500518,2025-07-12,West,Smart Blinds,Rep B,Website,5,1079.61,5398.05,2025-07
500519,2025-09-27,South,Outdoor Shades,Rep A,Website,5,190.45,952.25,2025-09
500520,2025-05-14,East,Smart Blinds,Rep B,Referral,3,737.18,2211.54,2025-05
500521,2024-09-09,West,Outdoor Shades,Rep B,Website,3,479.08,1437.24,2024-09
500522,2025-01-02,Midwest,Window Treatments,Rep B,Partner,3,417.88,1253.64,2025-01
500523,2025-06-15,Midwest,Smart Blinds,Rep E,Canvassing,5,562.21,2811.05,2025-06
500524,2025-05-29,Midwest,Window Treatments,Rep D,Partner,5,159.88,799.4,2025-05
500525,2024-09-05,Midwest,Accessories,Rep C,Referral,5,903.2,4516.0,2024-09
500526,2025-08-08,South,Smart Blinds,Rep C,Partner,5,663.62,3318.1,2025-08
500527,2024-02-15,East,Smart Blinds,Rep C,Website,4,899.45,3597.8,2024-02
500528,2025-06-13,West,Window Treatments,Rep E,Inbound Call,5,707.41,3537.05,2025-06
500529,2025-11-25,South,Smart Blinds,Rep A,Canvassing,2,972.4,1944.8,2025-11
500530,2024-11-10,South,Outdoor Shades,Rep E,Canvassing,2,762.55,1525.1,2024-11
500531,2024-10-12,Midwest,Window Treatments,Rep E,Canvassing,2,884.24,1768.48,2024-10
500532,2025-12-20,West,Outdoor Shades,Rep A,Referral,5,692.99,3464.95,2025-12
500533,2024-03-12,Midwest,Outdoor Shades,Rep E,Partner,5,619.16,3095.8,2024-03
500534,2024-08-29,East,Smart Blinds,Rep C,Canvassing,2,955.19,1910.38,2024-08
500535,2024-07-19,South,Smart Blinds,Rep E,Inbound Call,2,887.77,1775.54,2024-07
500536,2025-02-03,South,Smart Blinds,Rep C,Website,2,856.88,1713.76,2025-02
500537,2024-03-10,East,Smart Blinds,Rep D,Website,5,370.55,1852.75,2024-03
500538,2024-01-15,East,Accessories,Rep A,Website,3,433.53,1300.59,2024-01
500539,2025-03-31,East,Window Treatments,Rep E,Canvassing,3,225.84,677.52,2025-03
500540,2025-12-16,South,Outdoor Shades,Rep E,Partner,2,363.01,726.02,2025-12
500541,2025-02-25,East,Window Treatments,Rep D,Referral,5,924.0,4620.0,2025-02
500542,2025-07-27,West,Accessories,Rep D,Website,3,386.01,1158.03,2025-07
500543,2025-02-06,West,Accessories,Rep C,Partner,3,823.13,2469.39,2025-02
500544,2024-03-11,South,Smart Blinds,Rep C,Inbound Call,4,584.77,2339.08,2024-03
500545,2024-11-23,West,Accessories,Rep B,Website,1,249.67,249.67,2024-11
500546,2025-10-16,East,Window Treatments,Rep A,Inbound Call,4,608.04,2432.16,2025-10
500547,2025-10-23,Midwest,Accessories,Rep E,Website,2,240.38,480.76,2025-10
500548,2025-05-15,South,Window Treatments,Rep C,Website,1,493.45,493.45,2025-05
500549,2025-08-17,Midwest,Window Treatments,Rep E,Partner,3,851.73,2555.19,2025-08
500550,2025-02-15,Midwest,Smart Blinds,Rep B,Partner,2,355.64,711.28,2025-02
500551,2025-04-22,South,Outdoor Shades,Rep B,Inbound Call,1,494.18,494.18,2025-04
500552,2025-10-16,East,Accessories,Rep E,Partner,1,992.28,992.28,2025-10
500553,2024-10-21,West,Outdoor Shades,Rep C,Referral,4,451.73,1806.92,2024-10
500554,2025-09-27,East,Smart Blinds,Rep C,Inbound Call,2,932.47,1864.94,2025-09
500555,2024-03-28,Midwest,Outdoor Shades,Rep D,Referral,1,789.3,789.3,2024-03
500556,2025-04-23,East,Outdoor Shades,Rep A,Website,1,239.86,239.86,2025-04
500557,2024-05-19,South,Outdoor Shades,Rep A,Partner,2,269.62,539.24,2024-05
500558,2024-07-06,South,Outdoor Shades,Rep E,Referral,5,728.4,3642.0,2024-07
500559,2024-09-07,West,Outdoor Shades,Rep D,Referral,2,181.9,363.8,2024-09
500560,2024-08-31,West,Outdoor Shades,Rep C,Canvassing,1,530.12,530.12,2024-08
500561,2024-05-11,East,Smart Blinds,Rep E,Partner,3,689.59,2068.77,2024-05
500562,2025-09-09,Midwest,Outdoor Shades,Rep B,Referral,5,364.59,1822.95,2025-09
500563,2024-08-29,West,Window Treatments,Rep A,Website,2,505.42,1010.84,2024-08
500564,2025-10-24,East,Smart Blinds,Rep A,Website,3,172.4,517.2,2025-10
500565,2024-12-23,East,Smart Blinds,Rep D,Inbound Call,4,986.57,3946.28,2024-12
500566,2024-12-11,South,Window Treatments,Rep E,Partner,5,870.46,4352.3,2024-12
500567,2025-06-30,South,Window Treatments,Rep C,Website,2,771.36,1542.72,2025-06
500568,2024-12-06,West,Smart Blinds,Rep E,Canvassing,4,290.14,1160.56,2024-12
